target_month,month,state,state_number,nowcast_cutoff,row_role,evaluation_partition,actual_target_headline_inflation_yoy,actual_target_is_evaluation_only,actual_target_cpi_yoy,leakage_rule,headline_anchor_rule,news_available,news_status,fx_available,fx_obs_mtd,fx_latest_date,fx_mtd_avg,fx_first,fx_latest,fx_mtd_min,fx_mtd_max,fx_mtd_std,fx_within_month_pct,fx_vs_prev_month_avg_pct,npa_available,npa_days_available,npa_latest_date,npa_petrol_mtd_avg,npa_petrol_first,npa_petrol_latest,npa_petrol_min,npa_petrol_max,npa_petrol_within_month_pct,npa_diesel_mtd_avg,npa_diesel_first,npa_diesel_latest,npa_diesel_min,npa_diesel_max,npa_diesel_within_month_pct,cpi_available,cpi_latest_yoy,cpi_observation_month,cpi_release_date,cpi_timing_status,ppi_available,ppi_latest_yoy,ppi_observation_month,ppi_release_date,ppi_timing_status,headline_anchor_available,headline_anchor_yoy,headline_anchor_observation_month,headline_anchor_release_date,headline_anchor_available_date,headline_anchor_timing_method,headline_anchor_verified_release,headline_anchor_reference_age_months,headline_anchor_information_age_days,cpi_safe_latest,cpi_safe_latest_month
2022-01,2022-01,S1_Day7,1,2022-01-07 23:59:59,extended_historical_test,extended_historical_test,13.9,True,13.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,3,2022-01-06,6.0061333333333335,6.0061,6.0064,6.0059,6.0064,0.00020548046676587407,0.004994921829482024,0.9962069810158569,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,11.0,2021-10,,2021-12-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,11.0,2021-10
2022-01,2022-01,S2_Day14,2,2022-01-14 23:59:59,extended_historical_test,extended_historical_test,13.9,True,13.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,8,2022-01-14,6.006237499999999,6.0061,6.0063,6.0059,6.0064,0.0001653594569417474,0.0033299478863213494,0.9979585968464155,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.3,2021-11,,2022-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,12.3,2021-11
2022-01,2022-01,S3_Day21,3,2022-01-21 23:59:59,extended_historical_test,extended_historical_test,13.9,True,13.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,13,2022-01-21,6.007276923076922,6.0061,6.0099,6.0059,6.0101,0.0016096601868593747,0.06326900983999462,1.0154370280419212,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.3,2021-11,,2022-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,12.3,2021-11
2022-01,2022-01,S4_MonthEnd,4,2022-01-31 23:59:59,extended_historical_test,extended_historical_test,13.9,True,13.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,19,2022-01-31,6.010400000000001,6.0061,6.0236,6.0059,6.0236,0.005789736836124612,0.29137044005260737,1.0679531654360641,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.3,2021-11,,2022-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,17,12.3,2021-11
2022-02,2022-02,S1_Day7,1,2022-02-07 23:59:59,extended_historical_test,extended_historical_test,15.7,True,15.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2022-02-07,6.1161200000000004,6.1027,6.1598,6.1027,6.1598,0.02195417044663718,0.9356514329722954,1.7589511513376843,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.3,2021-11,,2022-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,24,12.3,2021-11
2022-02,2022-02,S2_Day14,2,2022-02-14 23:59:59,extended_historical_test,extended_historical_test,15.7,True,15.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2022-02-14,6.17966,6.1027,6.3021,6.1027,6.3021,0.07375342975075805,3.267406230029346,2.81611872753893,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.6,2021-12,,2022-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,12.6,2021-12
2022-02,2022-02,S3_Day21,3,2022-02-21 23:59:59,extended_historical_test,extended_historical_test,15.7,True,15.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,15,2022-02-21,6.238606666666668,6.1027,6.4227,6.1027,6.4227,0.1074994416522967,5.243580710177476,3.796863214872026,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.6,2021-12,,2022-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,12.6,2021-12
2022-02,2022-02,S4_MonthEnd,4,2022-02-28 23:59:59,extended_historical_test,extended_historical_test,15.7,True,15.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,20,2022-02-28,6.307649999999999,6.1027,6.6004,6.1027,6.6004,0.15603130935808998,8.155406623297878,4.945594303207734,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.6,2021-12,,2022-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,14,12.6,2021-12
2022-03,2022-03,S1_Day7,1,2022-03-07 23:59:59,extended_historical_test,extended_historical_test,19.4,True,19.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2022-03-04,6.924999999999999,6.7006,7.0019,6.7006,7.0019,0.1295727016002986,4.496612243679676,9.787321744231203,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.6,2021-12,,2022-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,21,12.6,2021-12
2022-03,2022-03,S2_Day14,2,2022-03-14 23:59:59,extended_historical_test,extended_historical_test,19.4,True,19.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,9,2022-03-14,6.977233333333334,6.7006,7.03,6.7006,7.03,0.09838612142415674,4.915977673641181,10.61541672942119,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,12.6,2021-12,,2022-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,28,12.6,2021-12
2022-03,2022-03,S3_Day21,3,2022-03-21 23:59:59,extended_historical_test,extended_historical_test,19.4,True,19.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,14,2022-03-21,7.008935714285713,6.7006,7.1125,6.7006,7.1125,0.09244805187735641,6.147210697549466,11.11801882294856,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,13.9,2022-01,,2022-03-17,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,4,13.9,2022-01
2022-03,2022-03,S4_MonthEnd,4,2022-03-31 23:59:59,extended_historical_test,extended_historical_test,19.4,True,19.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,22,2022-03-31,7.046531818181819,6.7006,7.1122,6.7006,7.1126,0.08895137786435321,6.142733486553453,11.714058614251277,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,13.9,2022-01,,2022-03-17,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,14,13.9,2022-01
2022-04,2022-04,S1_Day7,1,2022-04-07 23:59:59,extended_historical_test,extended_historical_test,23.6,True,23.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2022-04-07,7.1119200000000005,7.112,7.112,7.1117,7.112,0.00011661903789696932,0.0,0.927948436271353,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,13.9,2022-01,,2022-03-17,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,21,13.9,2022-01
2022-04,2022-04,S2_Day14,2,2022-04-14 23:59:59,extended_historical_test,extended_historical_test,23.6,True,23.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2022-04-14,7.1121599999999985,7.112,7.1124,7.1117,7.1126,0.0002939387691338463,0.0056242969628694794,0.9313543671064073,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,15.7,2022-02,,2022-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,15.7,2022-02
2022-04,2022-04,S3_Day21,3,2022-04-21 23:59:59,extended_historical_test,extended_historical_test,23.6,True,23.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,13,2022-04-21,7.112184615384614,7.112,7.1122,7.1117,7.1126,0.00026557963848653285,0.0028121484814347397,0.93170369334592,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,15.7,2022-02,,2022-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,15.7,2022-02
2022-04,2022-04,S4_MonthEnd,4,2022-04-30 23:59:59,extended_historical_test,extended_historical_test,23.6,True,23.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,19,2022-04-29,7.11226842105263,7.112,7.1128,7.1117,7.1128,0.0002696052310497389,0.011248593925761163,0.9328930112994627,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,15.7,2022-02,,2022-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,15.7,2022-02
2022-05,2022-05,S1_Day7,1,2022-05-07 23:59:59,extended_historical_test,extended_historical_test,27.6,True,27.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,3,2022-05-06,7.113266666666667,7.1133,7.1132,7.1132,7.1133,4.7140452078993306e-05,-0.0014058172718711681,0.01403554470866819,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,15.7,2022-02,,2022-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,15.7,2022-02
2022-05,2022-05,S2_Day14,2,2022-05-14 23:59:59,extended_historical_test,extended_historical_test,27.6,True,27.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,8,2022-05-13,7.113925,7.1133,7.1163,7.1131,7.1163,0.0010009370609583683,0.042174518156135044,0.023291850775297718,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,15.7,2022-02,,2022-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,15.7,2022-02
2022-05,2022-05,S3_Day21,3,2022-05-21 23:59:59,extended_historical_test,extended_historical_test,27.6,True,27.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,13,2022-05-20,7.119146153846154,7.1133,7.1323,7.1131,7.1323,0.00715397849339968,0.26710528165549974,0.09670237941477033,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,19.4,2022-03,,2022-05-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,19.4,2022-03
2022-05,2022-05,S4_MonthEnd,4,2022-05-31 23:59:59,extended_historical_test,extended_historical_test,27.6,True,27.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,20,2022-05-31,7.125965000000001,7.1133,7.1441,7.1131,7.1441,0.01113212805352154,0.43299171973627537,0.19257680020663415,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,19.4,2022-03,,2022-05-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,19.4,2022-03
2022-06,2022-06,S1_Day7,1,2022-06-07 23:59:59,extended_historical_test,extended_historical_test,29.8,True,29.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2022-06-07,7.145700000000001,7.1441,7.1471,7.1441,7.1471,0.0010198039027185144,0.041992693271364345,0.2769449471054175,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,19.4,2022-03,,2022-05-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,19.4,2022-03
2022-06,2022-06,S2_Day14,2,2022-06-14 23:59:59,extended_historical_test,extended_historical_test,29.8,True,29.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2022-06-14,7.16425,7.1441,7.201,7.1441,7.201,0.024051039478575603,0.7964614157136563,0.5372605675161068,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,23.6,2022-04,,2022-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,23.6,2022-04
2022-06,2022-06,S3_Day21,3,2022-06-21 23:59:59,extended_historical_test,extended_historical_test,29.8,True,29.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,15,2022-06-21,7.177566666666667,7.1441,7.206,7.1441,7.206,0.027221723351438114,0.8664492378326338,0.724135842186513,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,23.6,2022-04,,2022-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,23.6,2022-04
2022-06,2022-06,S4_MonthEnd,4,2022-06-30 23:59:59,extended_historical_test,extended_historical_test,29.8,True,29.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,22,2022-06-30,7.190818181818182,7.1441,7.2305,7.1441,7.2305,0.02993414949159454,1.2093895662154797,0.9100968334559756,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,23.6,2022-04,,2022-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,23.6,2022-04
2022-07,2022-07,S1_Day7,1,2022-07-07 23:59:59,extended_historical_test,extended_historical_test,31.7,True,31.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2022-07-07,7.2535,7.2345,7.2845,7.2345,7.2845,0.02009975124224196,0.6911327666044853,0.8716924360611333,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,23.6,2022-04,,2022-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,23.6,2022-04
2022-07,2022-07,S2_Day14,2,2022-07-14 23:59:59,extended_historical_test,extended_historical_test,31.7,True,31.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,9,2022-07-14,7.287277777777778,7.2345,7.3545,7.2345,7.3545,0.04236816881097249,1.6587186398507203,1.3414272690622564,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,23.6,2022-04,,2022-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,23.6,2022-04
2022-07,2022-07,S3_Day21,3,2022-07-21 23:59:59,extended_historical_test,extended_historical_test,31.7,True,31.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,14,2022-07-21,7.331285714285714,7.2345,7.4445,7.2345,7.4445,0.06973437210630935,2.9027576197387495,1.9534290662876375,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,27.6,2022-05,,2022-07-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,27.6,2022-05
2022-07,2022-07,S4_MonthEnd,4,2022-07-31 23:59:59,extended_historical_test,extended_historical_test,31.7,True,31.7,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,20,2022-07-29,7.3908249999999995,7.2345,7.612,7.2345,7.612,0.11093649929126126,5.218052387863725,2.7814194869720144,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,27.6,2022-05,,2022-07-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,27.6,2022-05
2022-08,2022-08,S1_Day7,1,2022-08-07 23:59:59,extended_historical_test,extended_historical_test,33.9,True,33.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2022-08-05,7.726275,7.614,8.0001,7.614,8.0001,0.15861865235526357,5.070921985815602,4.538735526818738,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,27.6,2022-05,,2022-07-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,27.6,2022-05
2022-08,2022-08,S2_Day14,2,2022-08-14 23:59:59,extended_historical_test,extended_historical_test,33.9,True,33.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,9,2022-08-12,7.8944,7.614,8.0571,7.614,8.0571,0.18427202717721416,5.819542947202527,6.813515405925608,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,29.8,2022-06,,2022-08-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,29.8,2022-06
2022-08,2022-08,S3_Day21,3,2022-08-21 23:59:59,extended_historical_test,extended_historical_test,33.9,True,33.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,14,2022-08-19,7.967364285714284,7.614,8.1491,7.614,8.1491,0.17802252107585737,7.027843446283177,7.8007432961040735,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,29.8,2022-06,,2022-08-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,29.8,2022-06
2022-08,2022-08,S4_MonthEnd,4,2022-08-31 23:59:59,extended_historical_test,extended_historical_test,33.9,True,33.9,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,22,2022-08-31,8.058836363636361,7.614,8.2325,7.614,8.2325,0.1867716825564268,8.123194116101917,9.038386968117385,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,29.8,2022-06,,2022-08-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,17,29.8,2022-06
2022-09,2022-09,S1_Day7,1,2022-09-07 23:59:59,extended_historical_test,extended_historical_test,37.5,True,37.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2022-09-07,8.2385,8.2325,8.2465,8.2325,8.2465,0.005176871642217858,0.17005769814757432,2.2293992365241433,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,29.8,2022-06,,2022-08-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,24,29.8,2022-06
2022-09,2022-09,S2_Day14,2,2022-09-14 23:59:59,extended_historical_test,extended_historical_test,37.5,True,37.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2022-09-14,8.249239999999999,8.2325,8.2697,8.2325,8.2697,0.012860808683749529,0.4518675979350073,2.362669097275494,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,31.7,2022-07,,2022-09-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,31.7,2022-07
2022-09,2022-09,S3_Day21,3,2022-09-21 23:59:59,extended_historical_test,extended_historical_test,37.5,True,37.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,14,2022-09-20,8.36512857142857,8.2325,9.04,8.2325,9.04,0.269954193015279,9.808685089583946,3.800700175204974,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,31.7,2022-07,,2022-09-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,31.7,2022-07
2022-09,2022-09,S4_MonthEnd,4,2022-09-30 23:59:59,extended_historical_test,extended_historical_test,37.5,True,37.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,21,2022-09-30,8.74717619047619,8.2325,9.6048,8.2325,9.6048,0.5871099076994194,16.669298511995123,8.54142950396417,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,31.7,2022-07,,2022-09-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,31.7,2022-07
2022-10,2022-10,S1_Day7,1,2022-10-07 23:59:59,extended_historical_test,extended_historical_test,40.4,True,40.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2022-10-07,9.63346,9.6248,9.6375,9.6248,9.6375,0.0044369358796355,0.13195079378272023,10.132227706683006,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,31.7,2022-07,,2022-09-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,31.7,2022-07
2022-10,2022-10,S2_Day14,2,2022-10-14 23:59:59,extended_historical_test,extended_historical_test,40.4,True,40.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2022-10-14,9.87577,9.6248,10.7169,9.6248,10.7169,0.4221646267749111,11.346729282686386,12.902378835727646,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,31.7,2022-07,,2022-09-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,31.7,2022-07
2022-10,2022-10,S3_Day21,3,2022-10-21 23:59:59,extended_historical_test,extended_historical_test,40.4,True,40.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,15,2022-10-21,10.462140000000002,9.6248,12.5307,9.6248,12.5886,1.0026612228132357,30.19179619316763,19.605913636346315,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,33.9,2022-08,,2022-10-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,33.9,2022-08
