target_month,month,state,state_number,nowcast_cutoff,row_role,evaluation_partition,actual_target_headline_inflation_yoy,actual_target_cpi_yoy,actual_target_is_evaluation_only,headline_anchor_available,headline_anchor_yoy,headline_anchor_observation_month,headline_anchor_available_date,headline_anchor_release_date,headline_anchor_timing_method,headline_anchor_verified_release,headline_anchor_reference_age_months,headline_anchor_information_age_days,cpi_safe_latest,cpi_safe_latest_month,fx_mtd_avg,fx_within_month_pct,fx_vs_prev_month_avg_pct,npa_available,npa_petrol_mtd_avg,npa_petrol_latest,npa_petrol_within_month_pct,npa_diesel_mtd_avg,npa_diesel_latest,npa_diesel_within_month_pct,news_article_count,news_latest_publication,news_direction_score_mean,news_total_pressure_mean,news_inflation_share,news_upward_share,news_downward_share,news_uncertainty_share,admin_price_up_count,admin_price_down_count,admin_price_count,admin_price_balance,admin_price_shock_strength,news_food_share,news_food_pressure,news_fx_share,news_fx_pressure,news_fuel_share,news_fuel_pressure,news_monetary_policy_share,news_monetary_policy_pressure,news_fiscal_share,news_fiscal_pressure,news_transport_share,news_transport_pressure,news_utilities_share,news_utilities_pressure,news_inflationary_channel_breadth,news_disinflationary_channel_breadth,news_channel_breadth_balance,leakage_rule,headline_anchor_rule,news_available,news_status,fx_available,fx_obs_mtd,fx_latest_date,fx_first,fx_latest,fx_mtd_min,fx_mtd_max,fx_mtd_std,npa_days_available,npa_latest_date,npa_petrol_first,npa_petrol_min,npa_petrol_max,npa_diesel_first,npa_diesel_min,npa_diesel_max,cpi_available,cpi_latest_yoy,cpi_observation_month,cpi_release_date,cpi_timing_status,ppi_available,ppi_latest_yoy,ppi_observation_month,ppi_release_date,ppi_timing_status,_target_period,news_direction_score_mean_prev_month,news_total_pressure_mean_prev_month,news_food_pressure_prev_month,news_fx_pressure_prev_month,news_fuel_pressure_prev_month,news_monetary_policy_pressure_prev_month,news_fiscal_pressure_prev_month,news_transport_pressure_prev_month,news_utilities_pressure_prev_month,news_channel_breadth_balance_prev_month,admin_price_balance_prev_month,admin_price_shock_strength_prev_month,news_direction_score_mean_delta_prev_month,news_total_pressure_mean_delta_prev_month,news_food_pressure_delta_prev_month,news_fx_pressure_delta_prev_month,news_fuel_pressure_delta_prev_month,news_monetary_policy_pressure_delta_prev_month,news_fiscal_pressure_delta_prev_month,news_transport_pressure_delta_prev_month,news_utilities_pressure_delta_prev_month,news_channel_breadth_balance_delta_prev_month,admin_price_balance_delta_prev_month,admin_price_shock_strength_delta_prev_month,news_direction_score_mean_prior_state,news_direction_score_mean_delta_prior_state,news_total_pressure_mean_prior_state,news_total_pressure_mean_delta_prior_state,news_food_pressure_prior_state,news_food_pressure_delta_prior_state,news_fx_pressure_prior_state,news_fx_pressure_delta_prior_state,news_fuel_pressure_prior_state,news_fuel_pressure_delta_prior_state,news_monetary_policy_pressure_prior_state,news_monetary_policy_pressure_delta_prior_state,news_fiscal_pressure_prior_state,news_fiscal_pressure_delta_prior_state,news_transport_pressure_prior_state,news_transport_pressure_delta_prior_state,news_utilities_pressure_prior_state,news_utilities_pressure_delta_prior_state,news_channel_breadth_balance_prior_state,news_channel_breadth_balance_delta_prior_state,admin_price_balance_prior_state,admin_price_balance_delta_prior_state,admin_price_shock_strength_prior_state,admin_price_shock_strength_delta_prior_state,news_pressure_acceleration,news_pressure_sign_reversal,inflation_pressure_direction_score,news_food_reversal_flag,news_fx_reversal_flag,news_fuel_reversal_flag,news_transport_reversal_flag,news_utilities_reversal_flag,news_fiscal_reversal_flag,news_monetary_policy_reversal_flag,news_channel_reversal_share,turning_point_strength,turning_point_threshold,turning_point_any_flag,turning_point_inflationary_flag,turning_point_disinflationary_flag,turning_point_score,anchor_staleness_turning_interaction
2022-11,2022-11,S3_Day21,3,2022-11-21 23:59:59,extended_historical_test,extended_historical_test,50.3,50.3,True,True,37.5,2022-09,2022-11-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,37.5,2022-09,13.058080000000002,0.7456720273054218,16.933242818204498,False,,,,,,,37,2022-11-21,0.19867647356700974,1.1081081081081081,0.43243243243243246,0.2972972972972973,0.02702702702702703,0.2702702702702703,1.0,0.0,1.0,1.0,0.02702702702702703,0.10810810810810811,0.10810810810810811,0.1891891891891892,0.5945945945945946,0.4594594594594595,0.4594594594594595,0.0,0.0,0.05405405405405406,0.0,0.16216216216216217,0.02702702702702703,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,15.0,2022-11-21,13.0084,13.1054,13.0077,13.1057,0.0380685381910051,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2022-11,0.17798689962864045,0.9821428571428571,0.05357142857142857,0.5,0.23214285714285715,0.03571428571428571,-0.03571428571428571,0.10714285714285714,0.0,0.5714285714285714,0.0,0.0,0.020689573938369288,0.12596525096525102,0.054536679536679546,0.09459459459459463,0.22731660231660233,-0.03571428571428571,0.03571428571428571,-0.08011583011583011,0.0,0.0,1.0,0.02702702702702703,0.2167581960673949,-0.018081722500385172,1.2,-0.09189189189189184,0.13333333333333333,-0.025225225225225217,0.5666666666666667,0.027927927927927976,0.4,0.05945945945945946,0.0,0.0,0.0,0.0,0.03333333333333333,-0.006306306306306304,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.03333333333333333,-0.006306306306306304,0.05810810810810829,0,0.3301690697786935,0,0,0,0,0,0,0,0.0,0.03988521282771475,0.6097973503053566,0,0,0,0.03988521282771475,0.0797704256554295
2022-11,2022-11,S4_MonthEnd,4,2022-11-30 23:59:59,extended_historical_test,extended_historical_test,50.3,50.3,True,True,37.5,2022-09,2022-11-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,37.5,2022-09,13.073004545454546,0.7379846868177387,17.06688999279582,False,,,,,,,63,2022-11-30,0.17770151201196766,0.9523809523809523,0.4444444444444444,0.2857142857142857,0.031746031746031744,0.42857142857142855,2.0,0.0,2.0,1.0,0.031746031746031744,0.1111111111111111,0.09523809523809523,0.20634920634920634,0.4603174603174603,0.3492063492063492,0.3333333333333333,0.07936507936507936,0.06349206349206349,0.2222222222222222,0.09523809523809523,0.09523809523809523,0.015873015873015872,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,22.0,2022-11-30,13.0084,13.1044,13.0077,13.1057,0.0382811664740192,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2022-11,0.17798689962864045,0.9821428571428571,0.05357142857142857,0.5,0.23214285714285715,0.03571428571428571,-0.03571428571428571,0.10714285714285714,0.0,0.5714285714285714,0.0,0.0,-0.0002853876166727942,-0.029761904761904767,0.041666666666666664,-0.03968253968253971,0.10119047619047616,0.027777777777777776,0.13095238095238093,-0.09126984126984126,0.0,0.2857142857142857,1.0,0.031746031746031744,0.19867647356700974,-0.020974961555042082,1.1081081081081081,-0.15572715572715579,0.10810810810810811,-0.012870012870012881,0.5945945945945946,-0.13427713427713434,0.4594594594594595,-0.12612612612612617,0.0,0.06349206349206349,0.0,0.09523809523809523,0.02702702702702703,-0.011154011154011156,0.0,0.0,0.5714285714285714,0.2857142857142857,1.0,0.0,0.02702702702702703,0.004719004719004716,-0.06383526383526394,0,0.30634475470528877,0,0,0,0,0,1,0,0.14285714285714285,0.05443841303168778,0.6097973503053566,0,0,0,0.05443841303168778,0.10887682606337556
2022-12,2022-12,S1_Day7,1,2022-12-07 23:59:59,extended_historical_test,extended_historical_test,54.1,54.1,True,True,37.5,2022-09,2022-11-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,37.5,2022-09,13.047675,-1.5560253054434092,-0.1937545830912546,False,,,,,,,5,2022-12-07,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,4.0,2022-12-07,13.1039,12.9,12.9,13.1039,0.0856602409230791,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2022-12,0.17770151201196766,0.9523809523809523,0.09523809523809523,0.4603174603174603,0.3333333333333333,0.06349206349206349,0.09523809523809523,0.015873015873015872,0.0,0.8571428571428571,1.0,0.031746031746031744,-0.17770151201196766,-0.9523809523809523,-0.09523809523809523,-0.4603174603174603,-0.3333333333333333,-0.06349206349206349,-0.09523809523809523,-0.015873015873015872,0.0,-0.8571428571428571,-1.0,-0.031746031746031744,0.17770151201196766,-0.17770151201196766,0.9523809523809523,-0.9523809523809523,0.09523809523809523,-0.09523809523809523,0.4603174603174603,-0.4603174603174603,0.3333333333333333,-0.3333333333333333,0.06349206349206349,-0.06349206349206349,0.09523809523809523,-0.09523809523809523,0.015873015873015872,-0.015873015873015872,0.0,0.0,0.8571428571428571,-0.8571428571428571,1.0,-1.0,0.031746031746031744,-0.031746031746031744,-0.9523809523809523,1,0.0,0,1,1,0,0,0,0,0.2857142857142857,0.49302232602892765,0.6097973503053566,0,0,0,0.49302232602892765,1.479066978086783
2022-12,2022-12,S2_Day14,2,2022-12-14 23:59:59,extended_historical_test,extended_historical_test,54.1,54.1,True,True,37.5,2022-09,2022-11-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,37.5,2022-09,12.093744444444445,-29.02876242950572,-7.490704203499943,False,,,,,,,13,2022-12-14,0.02741089326023913,0.23076923076923078,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.23076923076923078,-0.5384615384615384,0.07692307692307693,0.0,0.3076923076923077,0.46153846153846156,0.15384615384615385,-0.38461538461538464,0.0,0.0,0.14285714285714285,0.2857142857142857,-0.14285714285714285,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,9.0,2022-12-14,13.1039,9.3,9.3,13.1039,1.314582280178013,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2022-12,0.17770151201196766,0.9523809523809523,0.09523809523809523,0.4603174603174603,0.3333333333333333,0.06349206349206349,0.09523809523809523,0.015873015873015872,0.0,0.8571428571428571,1.0,0.031746031746031744,-0.15029061875172853,-0.7216117216117215,-0.09523809523809523,-0.4603174603174603,-0.8717948717948718,-0.06349206349206349,0.36630036630036633,-0.4004884004884005,0.0,-1.0,-1.0,-0.031746031746031744,0.0,0.02741089326023913,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,-0.5384615384615384,0.0,0.0,0.0,0.46153846153846156,0.0,-0.38461538461538464,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,1.1831501831501832,0,-0.012224564780121999,0,1,1,1,0,0,0,0.42857142857142855,0.2935845467942239,0.6097973503053566,0,0,0,0.2935845467942239,0.8807536403826717
2022-12,2022-12,S3_Day21,3,2022-12-21 23:59:59,extended_historical_test,extended_historical_test,54.1,54.1,True,True,40.4,2022-10,2022-12-15,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,40.4,2022-10,10.632885714285711,-38.880791214829166,-18.665325348007,False,,,,,,,21,2022-12-21,-0.036098367678164586,-0.23809523809523808,0.42857142857142855,0.14285714285714285,0.19047619047619047,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.14285714285714285,-0.14285714285714285,0.2857142857142857,-0.6666666666666666,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.2857142857142857,0.19047619047619047,-0.23809523809523808,0.047619047619047616,0.0,0.2857142857142857,0.42857142857142855,-0.14285714285714285,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,14.0,2022-12-21,13.1039,8.009,8.001,13.1039,2.225384596570458,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2022-12,0.17770151201196766,0.9523809523809523,0.09523809523809523,0.4603174603174603,0.3333333333333333,0.06349206349206349,0.09523809523809523,0.015873015873015872,0.0,0.8571428571428571,1.0,0.031746031746031744,-0.21379987969013226,-1.1904761904761905,-0.09523809523809523,-0.6031746031746031,-1.0,0.031746031746031744,0.19047619047619047,-0.25396825396825395,0.0,-1.0,-1.0,-0.031746031746031744,0.02741089326023913,-0.06350926093840371,0.23076923076923078,-0.46886446886446886,0.0,0.0,0.0,-0.14285714285714285,-0.5384615384615384,-0.1282051282051282,0.0,0.09523809523809523,0.46153846153846156,-0.17582417582417587,-0.38461538461538464,0.14652014652014655,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-0.6996336996336996,1,-0.10331000979252555,0,1,1,1,0,0,0,0.42857142857142855,0.5300674627436784,0.6097973503053566,0,0,0,0.5300674627436784,1.0601349254873569
2022-12,2022-12,S4_MonthEnd,4,2022-12-31 23:59:59,extended_historical_test,extended_historical_test,54.1,54.1,True,True,40.4,2022-10,2022-12-15,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,40.4,2022-10,10.034705263157894,-34.553835117789355,-23.241017562049738,False,,,,,,,31,2022-12-30,-0.11266440461455511,-0.6774193548387096,0.3548387096774194,0.16129032258064516,0.3225806451612903,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,-0.1935483870967742,0.2903225806451613,-0.3548387096774194,0.3548387096774194,-0.6451612903225806,0.0967741935483871,-0.12903225806451613,0.1935483870967742,0.1935483870967742,0.12903225806451613,-0.16129032258064516,0.03225806451612903,0.0,0.14285714285714285,0.7142857142857143,-0.5714285714285714,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,19.0,2022-12-30,13.1039,8.576,8.001,13.1039,2.157328798714228,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2022-12,0.17770151201196766,0.9523809523809523,0.09523809523809523,0.4603174603174603,0.3333333333333333,0.06349206349206349,0.09523809523809523,0.015873015873015872,0.0,0.8571428571428571,1.0,0.031746031746031744,-0.2903659166265228,-1.629800307219662,-0.2887864823348694,-0.8151561699948797,-0.978494623655914,-0.19252432155657961,0.09831029185867896,-0.17716333845366103,0.0,-1.4285714285714284,-1.0,-0.031746031746031744,-0.036098367678164586,-0.07656603693639052,-0.23809523809523808,-0.43932411674347155,0.0,-0.1935483870967742,-0.14285714285714285,-0.21198156682027652,-0.6666666666666666,0.021505376344086002,0.09523809523809523,-0.22427035330261136,0.2857142857142857,-0.09216589861751151,-0.23809523809523808,0.07680491551459293,0.0,0.0,-0.14285714285714285,-0.42857142857142855,0.0,0.0,0.0,0.0,0.029540352120997315,1,-0.2228242128740512,1,1,1,1,0,0,1,0.7142857142857143,0.5803721048905841,0.6097973503053566,0,0,0,0.5803721048905841,1.1607442097811682
2023-01,2023-01,S1_Day7,1,2023-01-07 23:59:59,extended_historical_test,extended_historical_test,53.6,53.6,True,True,40.4,2022-10,2022-12-15,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,40.4,2022-10,8.701925,4.876543209876538,-13.281708114050506,False,,,,,,,6,2023-01-05,0.006632210925966229,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,4.0,2023-01-06,8.586,9.0047,8.586,9.0047,0.1750573245397059,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2023-01,-0.11266440461455511,-0.6774193548387096,-0.1935483870967742,-0.3548387096774194,-0.6451612903225806,-0.12903225806451613,0.1935483870967742,-0.16129032258064516,0.0,-0.5714285714285714,0.0,0.0,0.11929661554052134,1.3440860215053763,0.1935483870967742,0.3548387096774194,0.3118279569892473,1.129032258064516,-0.1935483870967742,0.16129032258064516,0.0,0.5714285714285714,0.0,0.0,-0.11266440461455511,0.11929661554052134,-0.6774193548387096,1.3440860215053763,-0.1935483870967742,0.1935483870967742,-0.3548387096774194,0.3548387096774194,-0.6451612903225806,0.3118279569892473,-0.12903225806451613,1.129032258064516,0.1935483870967742,-0.1935483870967742,-0.16129032258064516,0.16129032258064516,0.0,0.0,-0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,1.3440860215053763,1,0.09601541684360908,1,1,0,1,0,1,1,0.7142857142857143,0.5931610831533082,0.6097973503053566,0,0,0,0.5931610831533082,1.7794832494599246
2023-01,2023-01,S2_Day14,2,2023-01-14 23:59:59,extended_historical_test,extended_historical_test,53.6,53.6,True,True,50.3,2022-11,2023-01-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,50.3,2022-11,9.0284375,20.378523177265293,-10.027875625329784,False,,,,,,,13,2023-01-13,0.07996511356952497,1.6923076923076923,0.8461538461538461,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.3076923076923077,-0.15384615384615385,0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,8.0,2023-01-13,8.586,10.3357,8.586,10.3357,0.5313396181763126,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2023-01,-0.11266440461455511,-0.6774193548387096,-0.1935483870967742,-0.3548387096774194,-0.6451612903225806,-0.12903225806451613,0.1935483870967742,-0.16129032258064516,0.0,-0.5714285714285714,0.0,0.0,0.19262951818408008,2.369727047146402,0.1935483870967742,0.3548387096774194,0.4913151364764268,0.5905707196029777,-0.1935483870967742,0.16129032258064516,0.0,0.5714285714285714,0.0,0.0,0.006632210925966229,0.07333290264355874,0.6666666666666666,1.0256410256410255,0.0,0.0,0.0,0.0,-0.3333333333333333,0.17948717948717946,1.0,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3184449958643507,1,0.23349201067804887,1,1,0,1,0,1,1,0.7142857142857143,0.6138262346600004,0.6097973503053566,1,1,0,0.6138262346600004,1.2276524693200008
2023-01,2023-01,S3_Day21,3,2023-01-21 23:59:59,extended_historical_test,extended_historical_test,53.6,53.6,True,True,50.3,2022-11,2023-01-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,50.3,2022-11,9.53673846153846,20.613789890519453,-4.962445717740249,False,,,,,,,24,2023-01-20,0.04331443651682604,0.9166666666666666,0.625,0.125,0.125,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.375,-0.25,0.20833333333333334,0.25,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.14285714285714285,0.14285714285714285,0.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,13.0,2023-01-20,8.586,10.3559,8.586,10.3562,0.7662594936427428,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2023-01,-0.11266440461455511,-0.6774193548387096,-0.1935483870967742,-0.3548387096774194,-0.6451612903225806,-0.12903225806451613,0.1935483870967742,-0.16129032258064516,0.0,-0.5714285714285714,0.0,0.0,0.15597884113138116,1.5940860215053763,0.1935483870967742,0.3548387096774194,0.3951612903225806,0.3790322580645161,-0.1935483870967742,0.16129032258064516,0.0,0.5714285714285714,0.0,0.0,0.07996511356952497,-0.036650677052698935,1.6923076923076923,-0.7756410256410257,0.0,0.0,0.0,0.0,-0.15384615384615385,-0.09615384615384615,0.46153846153846156,-0.21153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.801282051282051,1,0.13761840046657947,1,1,0,1,0,1,1,0.7142857142857143,0.6393246189282359,0.6097973503053566,1,1,0,0.6393246189282359,1.2786492378564718
2023-01,2023-01,S4_MonthEnd,4,2023-01-31 23:59:59,extended_historical_test,extended_historical_test,53.6,53.6,True,True,50.3,2022-11,2023-01-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,17,50.3,2022-11,9.90936,25.782669461914743,-1.249117536297717,False,,,,,,,38,2023-01-31,0.1426734350860479,1.7105263157894737,0.631578947368421,0.23684210526315788,0.07894736842105263,0.5,1.0,0.0,1.0,1.0,0.02631578947368421,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.34210526315789475,0.02631578947368421,0.23684210526315788,1.0526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.42857142857142855,0.0,0.42857142857142855,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,20.0,2023-01-31,8.586,10.7997,8.586,10.8,0.8070328725646804,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2023-01,-0.11266440461455511,-0.6774193548387096,-0.1935483870967742,-0.3548387096774194,-0.6451612903225806,-0.12903225806451613,0.1935483870967742,-0.16129032258064516,0.0,-0.5714285714285714,0.0,0.0,0.25533783970060303,2.3879456706281834,0.2461799660441426,0.3548387096774194,0.6714770797962648,1.1816638370118846,-0.1935483870967742,0.16129032258064516,0.0,1.0,1.0,0.02631578947368421,0.04331443651682604,0.09935899856922187,0.9166666666666666,0.793859649122807,0.0,0.05263157894736842,0.0,0.0,-0.25,0.2763157894736842,0.25,0.8026315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.02631578947368421,1.5695006747638327,1,0.31952391857919127,1,1,1,1,0,1,1,0.8571428571428571,0.738318333571323,0.6097973503053566,1,1,0,0.738318333571323,1.476636667142646
2023-02,2023-02,S1_Day7,1,2023-02-07 23:59:59,extended_historical_test,extended_historical_test,52.8,52.8,True,True,50.3,2022-11,2023-01-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,24,50.3,2022-11,10.799,-0.0083337191536636,8.977774548507679,False,,,,,,,7,2023-02-07,0.38025673761248024,3.142857142857143,0.5714285714285714,0.42857142857142855,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.7142857142857142,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.8571428571428571,0.7142857142857143,0.0,0.7142857142857143,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,5.0,2023-02-07,10.7995,10.7986,10.7986,10.7995,0.000328633534503,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2023-02,0.1426734350860479,1.7105263157894737,0.05263157894736842,0.0,0.02631578947368421,1.0526315789473684,0.0,0.0,0.0,0.42857142857142855,1.0,0.02631578947368421,0.23758330252643234,1.4323308270676691,1.6616541353383458,0.8571428571428571,0.8308270676691729,-1.0526315789473684,0.5714285714285714,0.0,0.8571428571428571,0.28571428571428575,-1.0,-0.02631578947368421,0.1426734350860479,0.23758330252643234,1.7105263157894737,1.4323308270676691,0.05263157894736842,1.6616541353383458,0.0,0.8571428571428571,0.02631578947368421,0.8308270676691729,1.0526315789473684,-1.0526315789473684,0.0,0.5714285714285714,0.0,0.0,0.0,0.8571428571428571,0.42857142857142855,0.28571428571428575,1.0,-1.0,0.02631578947368421,-0.02631578947368421,1.4323308270676691,0,0.5822081524468015,0,1,0,0,1,1,1,0.5714285714285714,0.378692797282838,0.6097973503053566,0,0,0,0.378692797282838,1.136078391848514
2023-02,2023-02,S2_Day14,2,2023-02-14 23:59:59,extended_historical_test,extended_historical_test,52.8,52.8,True,True,54.1,2022-12,2023-02-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,54.1,2022-12,10.79926,0.0212972822815959,8.980398330467354,False,,,,,,,14,2023-02-14,0.330572612255982,2.4285714285714284,0.5,0.42857142857142855,0.07142857142857142,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.1428571428571428,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.0,0.8571428571428571,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,10.0,2023-02-14,10.7995,10.8018,10.7983,10.8018,0.0009635351576356,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2023-02,0.1426734350860479,1.7105263157894737,0.05263157894736842,0.0,0.02631578947368421,1.0526315789473684,0.0,0.0,0.0,0.42857142857142855,1.0,0.02631578947368421,0.1878991771699341,0.7180451127819547,1.0902255639097744,0.42857142857142855,0.6879699248120301,-0.7669172932330827,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,-1.0,-0.02631578947368421,0.38025673761248024,-0.04968412535649824,3.142857142857143,-0.7142857142857144,1.7142857142857142,-0.5714285714285714,0.8571428571428571,-0.42857142857142855,0.8571428571428571,-0.1428571428571428,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.8571428571428571,-0.42857142857142855,0.7142857142857143,0.1428571428571428,0.0,0.0,0.0,0.0,-2.1466165413533833,0,0.4900869386539846,0,1,0,0,1,1,0,0.42857142857142855,0.3034148435499374,0.6097973503053566,0,0,0,0.3034148435499374,0.6068296870998748
