month_date,relevant_articles,direct_inflation_articles,indirect_driver_articles,upward_articles,downward_articles,neutral_articles,uncertain_articles,sum_upward_score,sum_downward_score,sum_net_price_pressure,weighted_price_pressure,mean_net_price_pressure,mean_uncertainty,upward_share,downward_share,neutral_share,uncertainty_share,direct_inflation_share,net_direction_balance,theme_exchange_rate,theme_fiscal_tax_policy,theme_food_agriculture,theme_fuel_energy,theme_housing_utilities,theme_imports_supply_chain,theme_monetary_financial,theme_transport_logistics,theme_wages_labour,month,year,month_number,coverage_gbn,coverage_myjoy,coverage_gbc,active_source_count,relevant_articles_per_active_source,weighted_pressure_per_active_source,cpi_all_items,headline_inflation_yoy,core_inflation,headline_inflation,inflation_change,lag1_inflation,lag2_inflation,lag3_inflation,lag6_inflation,lag12_inflation,lag1_inflation_change,lag2_inflation_change
2010-01-01,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,-2.0,-2.0,-1.0,1.0,0.0,0.5,0.5,1.0,0.5,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010-01,2010,1,1,0,0,1,2.0,-2.0,30.02508,14.8,,14.8,,,,,,,,
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-02,2010,2,1,0,0,1,0.0,0.0,30.47826,14.2,,14.2,-0.6000000000000014,14.8,,,,,,
2010-03-01,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,-2.0,-2.0,-1.0,1.0,0.0,0.5,0.5,0.5,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010-03,2010,3,1,0,0,1,2.0,-2.0,30.82513,13.3,,13.3,-0.8999999999999986,14.2,14.8,,,,-0.6000000000000014,
2010-04-01,5.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.2,2.2,0.4,0.2,0.4,0.6,0.8,0.2,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2010-04,2010,4,1,0,0,1,5.0,0.0,31.25998,11.7,,11.7,-1.6000000000000014,13.3,14.2,14.8,,,-0.8999999999999986,-0.6000000000000014
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-05,2010,5,1,0,0,1,0.0,0.0,31.84412,10.7,,10.7,-1.0,11.7,13.3,14.2,,,-1.6000000000000014,-0.8999999999999986
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06,2010,6,1,0,0,1,0.0,0.0,32.34265,9.5,,9.5,-1.1999999999999993,10.7,11.7,13.3,,,-1.0,-1.6000000000000014
2010-07-01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010-07,2010,7,1,0,0,1,1.0,0.0,32.60833,9.5,,9.5,0.0,9.5,10.7,11.7,14.8,,-1.1999999999999993,-1.0
2010-08-01,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-08,2010,8,1,0,0,1,1.0,0.0,32.37601,9.4,,9.4,-0.09999999999999964,9.5,9.5,10.7,14.2,,0.0,-1.1999999999999993
2010-09-01,3.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,4.0,4.0,1.3333333333333333,2.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2010-09,2010,9,1,0,0,1,3.0,4.0,31.88647,9.4,,9.4,0.0,9.4,9.5,9.5,13.3,,-0.09999999999999964,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10,2010,10,1,0,0,1,0.0,0.0,31.58338,9.4,,9.4,0.0,9.4,9.4,9.5,11.7,,0.0,-0.09999999999999964
2010-11-01,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2010-11,2010,11,1,0,0,1,1.0,2.0,31.73177,9.1,,9.1,-0.3000000000000007,9.4,9.4,9.4,10.7,,0.0,0.0
2010-12-01,2.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010-12,2010,12,1,0,0,1,2.0,12.0,32.09056,8.6,,8.6,-0.5,9.1,9.4,9.4,9.5,,-0.3000000000000007,0.0
2011-01-01,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-01,2011,1,1,0,0,1,1.0,4.0,32.7511,9.1,,9.1,0.5,8.6,9.1,9.4,9.5,14.8,-0.5,-0.3000000000000007
2011-02-01,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,4.0,4.0,2.0,6.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011-02,2011,2,1,0,0,1,2.0,4.0,33.27137,9.2,,9.2,0.09999999999999964,9.1,8.6,9.1,9.4,14.2,0.5,-0.5
2011-03-01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-03,2011,3,1,0,0,1,1.0,0.0,33.64023,9.1,,9.1,-0.09999999999999964,9.2,9.1,8.6,9.4,13.3,0.09999999999999964,0.5
2011-04-01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-04,2011,4,1,0,0,1,1.0,0.0,34.07933,9.0,,9.0,-0.09999999999999964,9.1,9.2,9.1,9.4,11.7,-0.09999999999999964,0.09999999999999964
2011-05-01,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011-05,2011,5,1,0,0,1,2.0,0.0,34.67922,8.9,,8.9,-0.09999999999999964,9.0,9.1,9.2,9.1,10.7,-0.09999999999999964,-0.09999999999999964
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06,2011,6,1,0,0,1,0.0,0.0,35.12242,8.6,,8.6,-0.3000000000000007,8.9,9.0,9.1,8.6,9.5,-0.09999999999999964,-0.09999999999999964
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-07,2011,7,1,0,0,1,0.0,0.0,35.34491,8.4,,8.4,-0.1999999999999993,8.6,8.9,9.0,9.1,9.5,-0.3000000000000007,-0.09999999999999964
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-08,2011,8,1,0,0,1,0.0,0.0,35.09921,8.4,,8.4,0.0,8.4,8.6,8.9,9.2,9.4,-0.1999999999999993,-0.3000000000000007
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-09,2011,9,1,0,0,1,0.0,0.0,34.56366,8.4,,8.4,0.0,8.4,8.4,8.6,9.1,9.4,0.0,-0.1999999999999993
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-10,2011,10,1,0,0,1,0.0,0.0,34.28601,8.6,,8.6,0.1999999999999993,8.4,8.4,8.4,9.0,9.4,0.0,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-11,2011,11,1,0,0,1,0.0,0.0,34.44399,8.6,,8.6,0.0,8.6,8.4,8.4,8.9,9.1,0.1999999999999993,0.0
2011-12-01,3.0,0.0,3.0,3.0,0.0,0.0,3.0,15.0,0.0,15.0,15.0,5.0,2.6666666666666665,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2011-12,2011,12,1,0,0,1,3.0,15.0,34.84397,8.6,,8.6,0.0,8.6,8.6,8.4,8.6,8.6,0.0,0.1999999999999993
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-01,2012,1,1,0,0,1,0.0,0.0,35.61063,8.7,,8.7,0.09999999999999964,8.6,8.6,8.6,8.4,9.1,0.0,0.0
2012-02-01,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-02,2012,2,1,0,0,1,1.0,2.0,36.14493,8.6,,8.6,-0.09999999999999964,8.7,8.6,8.6,8.4,9.2,0.09999999999999964,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-03,2012,3,1,0,0,1,0.0,0.0,36.59289,8.8,,8.8,0.20000000000000107,8.6,8.7,8.6,8.4,9.1,-0.09999999999999964,0.09999999999999964
2012-04-01,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-04,2012,4,1,0,0,1,1.0,3.0,37.18487,9.1,,9.1,0.29999999999999893,8.8,8.6,8.7,8.6,9.0,0.20000000000000107,-0.09999999999999964
2012-05-01,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-05,2012,5,1,0,0,1,1.0,0.0,37.91682,9.3,,9.3,0.20000000000000107,9.1,8.8,8.6,8.6,8.9,0.29999999999999893,0.20000000000000107
2012-06-01,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-06,2012,6,1,0,0,1,1.0,-2.0,38.43841,9.4,,9.4,0.09999999999999964,9.3,9.1,8.8,8.6,8.6,0.20000000000000107,0.29999999999999893
2012-07-01,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07,2012,7,1,0,0,1,1.0,-2.0,38.71828,9.5,,9.5,0.09999999999999964,9.4,9.3,9.1,8.7,8.4,0.09999999999999964,0.20000000000000107
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08,2012,8,1,0,0,1,0.0,0.0,38.41919,9.5,,9.5,0.0,9.5,9.4,9.3,8.6,8.4,0.09999999999999964,0.09999999999999964
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09,2012,9,1,0,0,1,0.0,0.0,37.82394,9.4,,9.4,-0.09999999999999964,9.5,9.5,9.4,8.8,8.4,0.0,0.09999999999999964
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10,2012,10,1,0,0,1,0.0,0.0,37.45539,9.2,,9.2,-0.20000000000000107,9.4,9.5,9.5,9.1,8.6,-0.09999999999999964,0.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11,2012,11,1,0,0,1,0.0,0.0,37.64997,9.3,,9.3,0.10000000000000142,9.2,9.4,9.5,9.3,8.6,-0.20000000000000107,-0.09999999999999964
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12,2012,12,1,0,0,1,0.0,0.0,37.92343,8.8,,8.8,-0.5,9.3,9.2,9.4,9.4,8.6,0.10000000000000142,-0.20000000000000107
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-01,2013,1,1,0,0,1,0.0,0.0,38.25192,7.4,,7.4,-1.4000000000000004,8.8,9.3,9.2,9.5,8.7,-0.5,0.10000000000000142
2013-02-01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013-02,2013,2,1,0,0,1,1.0,0.0,38.60183,6.8,,6.8,-0.6000000000000005,7.4,8.8,9.3,9.5,8.6,-1.4000000000000004,-0.5
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-03,2013,3,1,0,0,1,0.0,0.0,38.79334,6.0,,6.0,-0.7999999999999998,6.8,7.4,8.8,9.4,8.8,-0.6000000000000005,-1.4000000000000004
2013-04-01,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-04,2013,4,1,0,0,1,2.0,2.0,39.4036,6.0,,6.0,0.0,6.0,6.8,7.4,9.2,9.1,-0.7999999999999998,-0.6000000000000005
2013-05-01,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013-05,2013,5,1,0,0,1,1.0,0.0,39.68697,4.7,,4.7,-1.2999999999999998,6.0,6.0,6.8,9.3,9.3,0.0,-0.7999999999999998
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-06,2013,6,1,0,0,1,0.0,0.0,40.28355,4.8,,4.8,0.09999999999999964,4.7,6.0,6.0,8.8,9.4,-1.2999999999999998,0.0
2013-07-01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07,2013,7,1,0,0,1,1.0,0.0,40.79042,5.4,,5.4,0.6000000000000005,4.8,4.7,6.0,7.4,9.5,0.09999999999999964,-1.2999999999999998
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-08,2013,8,1,0,0,1,0.0,0.0,40.49815,5.4,,5.4,0.0,5.4,4.8,4.7,6.8,9.5,0.6000000000000005,0.09999999999999964
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09,2013,9,1,0,0,1,0.0,0.0,40.22372,6.3,,6.3,0.8999999999999995,5.4,5.4,4.8,6.0,9.4,0.0,0.6000000000000005
2013-10-01,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-10,2013,10,1,0,0,1,2.0,2.0,41.13312,9.8,,9.8,3.500000000000001,6.3,5.4,5.4,6.0,9.2,0.8999999999999995,0.0
2013-11-01,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-11,2013,11,1,0,0,1,1.0,0.0,41.45215,10.1,,10.1,0.29999999999999893,9.8,6.3,5.4,4.7,9.3,3.500000000000001,0.8999999999999995
2013-12-01,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-12,2013,12,1,0,0,1,1.0,0.0,41.88314,10.4,,10.4,0.3000000000000007,10.1,9.8,6.3,4.8,8.8,0.29999999999999893,3.500000000000001
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01,2014,1,1,0,0,1,0.0,0.0,43.5291,13.8,,13.8,3.4000000000000004,10.4,10.1,9.8,5.4,7.4,0.3000000000000007,0.29999999999999893
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-02,2014,2,1,0,0,1,0.0,0.0,44.01942,14.0,,14.0,0.1999999999999993,13.8,10.4,10.1,5.4,6.8,3.4000000000000004,0.3000000000000007
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03,2014,3,1,0,0,1,0.0,0.0,44.42675,14.5,,14.5,0.5,14.0,13.8,10.4,6.3,6.0,0.1999999999999993,3.4000000000000004
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04,2014,4,1,0,0,1,0.0,0.0,45.19071,14.7,,14.7,0.1999999999999993,14.5,14.0,13.8,9.8,6.0,0.5,0.1999999999999993
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05,2014,5,1,0,0,1,0.0,0.0,45.57739,14.8,,14.8,0.10000000000000142,14.7,14.5,14.0,10.1,4.7,0.1999999999999993,0.5
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06,2014,6,1,0,0,1,0.0,0.0,46.3225,15.0,,15.0,0.1999999999999993,14.8,14.7,14.5,10.4,4.8,0.10000000000000142,0.1999999999999993
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07,2014,7,1,0,0,1,0.0,0.0,47.04146,15.3,,15.3,0.3000000000000007,15.0,14.8,14.7,13.8,5.4,0.1999999999999993,0.10000000000000142
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08,2014,8,1,0,0,1,0.0,0.0,46.93491,15.9,,15.9,0.5999999999999996,15.3,15.0,14.8,14.0,5.4,0.3000000000000007,0.1999999999999993
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09,2014,9,1,0,0,1,0.0,0.0,46.84891,16.5,,16.5,0.5999999999999996,15.9,15.3,15.0,14.5,6.3,0.5999999999999996,0.3000000000000007
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-10,2014,10,1,0,0,1,0.0,0.0,48.09938,16.9,,16.9,0.3999999999999986,16.5,15.9,15.3,14.7,9.8,0.5999999999999996,0.5999999999999996
2014-11-01,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2014-11,2014,11,1,0,0,1,2.0,2.0,48.51892,17.1,,17.1,0.20000000000000284,16.9,16.5,15.9,14.8,10.1,0.3999999999999986,0.5999999999999996
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12,2014,12,1,0,0,1,0.0,0.0,48.99782,17.0,,17.0,-0.10000000000000142,17.1,16.9,16.5,15.0,10.4,0.20000000000000284,0.3999999999999986
2015-01-01,15.0,5.0,10.0,2.0,4.0,9.0,7.0,5.0,14.0,-9.0,-15.0,-0.6,1.0,0.13333333333333333,0.26666666666666666,0.6,0.4666666666666667,0.3333333333333333,-0.13333333333333333,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2015-01,2015,1,1,1,0,2,7.5,-7.5,50.68701,16.4,,16.4,-0.6000000000000014,17.0,17.1,16.9,15.3,13.8,-0.10000000000000142,0.20000000000000284
2015-02-01,13.0,9.0,4.0,0.0,3.0,10.0,8.0,3.0,10.0,-7.0,-10.0,-0.5384615384615384,2.3846153846153846,0.0,0.23076923076923078,0.7692307692307693,0.6153846153846154,0.6923076923076923,-0.23076923076923078,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,2015-02,2015,2,1,1,0,2,6.5,-5.0,51.28406,16.5,,16.5,0.10000000000000142,16.4,17.0,17.1,15.9,14.0,-0.6000000000000014,-0.10000000000000142
2015-03-01,12.0,7.0,5.0,4.0,2.0,6.0,4.0,15.0,5.0,10.0,13.0,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5833333333333334,0.16666666666666666,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2015-03,2015,3,1,1,0,2,6.0,6.5,51.82013,16.6,,16.6,0.10000000000000142,16.5,16.4,17.0,16.5,14.5,0.10000000000000142,-0.6000000000000014
2015-04-01,10.0,4.0,6.0,1.0,1.0,8.0,5.0,2.0,4.0,-2.0,0.0,-0.2,2.0,0.1,0.1,0.8,0.5,0.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2015-04,2015,4,1,1,0,2,5.0,0.0,52.7636,16.8,,16.8,0.1999999999999993,16.6,16.5,16.4,16.9,14.7,0.10000000000000142,0.10000000000000142
2015-05-01,20.0,14.0,6.0,7.0,2.0,11.0,9.0,31.0,7.0,24.0,32.0,1.2,1.65,0.35,0.1,0.55,0.45,0.7,0.25,3.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2015-05,2015,5,1,1,0,2,10.0,16.0,53.28571,16.9,,16.9,0.09999999999999787,16.8,16.6,16.5,17.1,14.8,0.1999999999999993,0.10000000000000142
2015-06-01,15.0,6.0,9.0,6.0,1.0,8.0,4.0,29.0,2.0,27.0,33.0,1.8,0.3333333333333333,0.4,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.4,0.3333333333333333,1.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,2015-06,2015,6,1,1,0,2,7.5,16.5,54.2336,17.1,,17.1,0.20000000000000284,16.9,16.8,16.6,17.0,15.0,0.09999999999999787,0.1999999999999993
